X,Y,Z,DENS,E,NU
-13.4917,-84.7261,-976.016,-276.499,-nan(ind),N/A
-10.2685,-67.9203,-978.916,-276.499,-nan(ind),N/A
10.6653,-87.3715,-974.362,-276.499,-nan(ind),N/A
-22.6054,-71.7826,-978.03,120.242,455276,N/A
13.6868,-88.7378,-975.825,-276.499,-nan(ind),N/A
-3.82658,-89.4463,-981.173,69.7839,257134,N/A
12.1783,-81.9308,-991.238,610.534,2.50733e+06,N/A
-2.34328,-93.8197,-985.741,120.242,455276,N/A
-19.5835,-76.6797,-968.457,-276.499,-nan(ind),N/A
-0.168,-83.6121,-982.949,69.7839,257134,N/A
7.9221,-88.3462,-984.942,610.534,2.50733e+06,N/A
6.08772,-75.57,-974.206,-276.499,-nan(ind),N/A
-10.1577,-82.9042,-976.379,-276.499,-nan(ind),N/A
1.25755,-76.7325,-985.67,120.242,455276,N/A
-14.4629,-79.4908,-965.464,610.534,2.50733e+06,N/A
6.7018,-83.7861,-991.122,610.534,2.50733e+06,N/A
-22.0159,-71.2443,-978.461,-276.499,-nan(ind),N/A
0.879475,-86.4276,-968.042,-276.499,-nan(ind),N/A
13.7043,-82.735,-970.355,-276.499,-nan(ind),N/A
-24.2897,-66.6906,-985.666,610.534,2.50733e+06,N/A
5.89205,-69.3624,-983.545,25.368,88862.2,N/A
-20.8,-69.2967,-988.826,610.534,2.50733e+06,N/A
-10.527,-86.5425,-984.859,120.242,455276,N/A
-16.7675,-88.0046,-971.458,610.534,2.50733e+06,N/A
-29.2093,-77.5792,-986.829,610.534,2.50733e+06,N/A
5.47318,-81.9947,-966.373,-276.499,-nan(ind),N/A
16.9378,-89.3516,-971.629,25.368,88862.2,N/A
-0.554525,-78.6502,-989.745,610.534,2.50733e+06,N/A
-27.8754,-76.9908,-985.595,-276.499,-nan(ind),N/A
-22.9427,-78.6375,-962.438,610.534,2.50733e+06,N/A
-18.553,-76.1474,-987.997,610.534,2.50733e+06,N/A
-1.59417,-70.9751,-967.985,25.368,88862.2,N/A
-22.7861,-69.0815,-979.587,610.534,2.50733e+06,N/A
-11.1262,-92.9569,-991.057,610.534,2.50733e+06,N/A
-13.3599,-85.58,-963.941,610.534,2.50733e+06,N/A
0.677175,-82.3504,-981.443,-276.499,-nan(ind),N/A
4.27897,-90.2873,-982.019,120.242,455276,N/A
10.0483,-72.9763,-973.643,-276.499,-nan(ind),N/A
22.2748,-70.4276,-970.068,610.534,2.50733e+06,N/A
-3.17165,-82.564,-974.842,-276.499,-nan(ind),N/A
-24.4507,-68.0961,-984.713,69.7839,257134,N/A
10.1999,-75.0118,-986.344,610.534,2.50733e+06,N/A
-25.1062,-85.8146,-987.802,610.534,2.50733e+06,N/A
-3.4905,-62.2357,-967.505,120.242,455276,N/A
6.80558,-73.0261,-979.503,610.534,2.50733e+06,N/A
2.95305,-98.1586,-991.172,610.534,2.50733e+06,N/A
-23.2476,-76.9902,-987.139,610.534,2.50733e+06,N/A
16.1631,-76.2123,-984.414,610.534,2.50733e+06,N/A
4.6026,-74.6743,-986.341,610.534,2.50733e+06,N/A
14.0356,-84.6324,-991.517,610.534,2.50733e+06,N/A
6.6905,-63.4401,-968.538,-276.499,-nan(ind),N/A
0.502925,-79.389,-969.941,-276.499,-nan(ind),N/A
-9.71038,-74.8738,-982.955,-276.499,-nan(ind),N/A
-13.1605,-74.2734,-986.51,120.242,455276,N/A
-6.84558,-71.3532,-989.224,610.534,2.50733e+06,N/A
-21.4847,-69.8697,-987.022,120.242,455276,N/A
2.8088,-64.945,-984.862,610.534,2.50733e+06,N/A
5.81905,-73.9042,-990.601,610.534,2.50733e+06,N/A
-21.2157,-74.495,-967.839,-276.499,-nan(ind),N/A
19.7132,-78.7918,-972.188,-276.499,-nan(ind),N/A
-13.9102,-62.1666,-979.004,610.534,2.50733e+06,N/A
-0.7706,-90.4483,-963.456,610.534,2.50733e+06,N/A
-6.65393,-67.2505,-989.329,610.534,2.50733e+06,N/A
11.2957,-75.1649,-974.089,-276.499,-nan(ind),N/A
7.92523,-69.3621,-983.181,610.534,2.50733e+06,N/A
-3.58243,-85.2519,-980.719,56.4218,205701,N/A
-2.83263,-73.866,-984.886,-276.499,-nan(ind),N/A
13.4778,-75.5442,-983.313,610.534,2.50733e+06,N/A
2.17842,-69.9788,-990.525,610.534,2.50733e+06,N/A
-23.0547,-83.4319,-982.519,-276.499,-nan(ind),N/A
9.67805,-82.5475,-988.192,610.534,2.50733e+06,N/A
5.50885,-63.8244,-991.074,610.534,2.50733e+06,N/A
-4.11257,-86.956,-978.012,-276.499,-nan(ind),N/A
17.8828,-74.7682,-983.115,610.534,2.50733e+06,N/A
-0.13775,-74.2581,-981.738,-276.499,-nan(ind),N/A
-24.1517,-65.0691,-989.142,610.534,2.50733e+06,N/A
-15.7478,-87.5059,-966.684,610.534,2.50733e+06,N/A
-9.92112,-89.8092,-990.051,610.534,2.50733e+06,N/A
-10.7461,-63.3518,-978.137,610.534,2.50733e+06,N/A
-13.1759,-75.9056,-978.685,-276.499,-nan(ind),N/A
-12.6426,-83.4704,-984.136,120.242,455276,N/A
7.41352,-78.4132,-966.766,-276.499,-nan(ind),N/A
11.7859,-87.4287,-973.702,-276.499,-nan(ind),N/A
18.1179,-86.4673,-973.08,-276.499,-nan(ind),N/A
11.1127,-87.2512,-974.976,-276.499,-nan(ind),N/A
9.63622,-78.9514,-968.807,-276.499,-nan(ind),N/A
1.81565,-87.604,-983.55,120.242,455276,N/A
9.7131,-97.6347,-992.193,610.534,2.50733e+06,N/A
-20.9745,-79.0058,-962.602,610.534,2.50733e+06,N/A
1.95887,-82.1199,-985.758,120.242,455276,N/A
-7.22677,-95.9107,-985.694,610.534,2.50733e+06,N/A
-28.4519,-74.4237,-984.8,-276.499,-nan(ind),N/A
12.1784,-93.5791,-970.031,120.242,455276,N/A
3.07145,-81.4497,-985.277,120.242,455276,N/A
-0.50085,-73.5214,-985.726,120.242,455276,N/A
16.3874,-84.2597,-982.779,610.534,2.50733e+06,N/A
5.61688,-91.9163,-971.031,-276.499,-nan(ind),N/A
-11.0153,-85.7299,-979.593,-276.499,-nan(ind),N/A
-23.6248,-77.7135,-962.268,610.534,2.50733e+06,N/A
17.3451,-67.3256,-970.297,610.534,2.50733e+06,N/A
-22.9259,-70.0461,-988.18,610.534,2.50733e+06,N/A
7.1221,-70.4729,-974.107,610.534,2.50733e+06,N/A
-19.2641,-65.2246,-982.685,-276.499,-nan(ind),N/A
-1.18025,-77.1644,-974.754,610.534,2.50733e+06,N/A
12.1683,-90.0301,-977.528,-276.499,-nan(ind),N/A
14.2474,-86.1881,-982.179,610.534,2.50733e+06,N/A
-6.52168,-60.4173,-968.429,69.7839,257134,N/A
2.1912,-74.7292,-978.508,25.368,88862.2,N/A
-2.36355,-78.4043,-989.287,610.534,2.50733e+06,N/A
9.67093,-84.0579,-967.932,-276.499,-nan(ind),N/A
23.242,-80.698,-993.232,610.534,2.50733e+06,N/A
15.5396,-82.3646,-978.447,-276.499,-nan(ind),N/A
-5.5395,-62.8865,-987.281,610.534,2.50733e+06,N/A
-17.0313,-87.4672,-963.151,610.534,2.50733e+06,N/A
-21.6545,-84.7577,-982.233,-276.499,-nan(ind),N/A
3.2826,-77.6424,-975.301,-276.499,-nan(ind),N/A
2.0446,-93.7252,-990.236,610.534,2.50733e+06,N/A
-12.1166,-75.5852,-965.131,610.534,2.50733e+06,N/A
-21.8667,-69.9631,-980.448,-276.499,-nan(ind),N/A
-18.7886,-67.8062,-971.473,-276.499,-nan(ind),N/A
-1.5926,-69.7507,-964.477,610.534,2.50733e+06,N/A
3.26695,-81.8165,-972.891,-276.499,-nan(ind),N/A
-5.78848,-70.781,-990.151,610.534,2.50733e+06,N/A
-18.1124,-82.069,-984.056,120.242,455276,N/A
11.6965,-70.4472,-981.979,610.534,2.50733e+06,N/A
-11.5207,-85.1252,-971.751,-276.499,-nan(ind),N/A
-6.3831,-61.586,-966.737,-276.499,-nan(ind),N/A
21.2614,-79.8598,-991.239,610.534,2.50733e+06,N/A
-11.4299,-60.8193,-966.69,120.242,455276,N/A
-7.24923,-85.5472,-962.066,610.534,2.50733e+06,N/A
4.60165,-79.433,-977.041,-276.499,-nan(ind),N/A
17.9629,-81.2569,-969.216,-276.499,-nan(ind),N/A
18.6451,-83.1422,-968.063,-276.499,-nan(ind),N/A
10.8787,-89.0608,-972.505,-276.499,-nan(ind),N/A
0.163975,-91.0274,-982.272,120.242,455276,N/A
13.7297,-61.407,-967.546,610.534,2.50733e+06,N/A
12.3662,-87.3588,-972.6,-276.499,-nan(ind),N/A
0.645075,-78.115,-976.021,120.242,455276,N/A
-28.7764,-75.0584,-985.715,-276.499,-nan(ind),N/A
-10.8636,-64.3483,-976.402,120.242,455276,N/A
-17.5854,-80.8155,-964.484,610.534,2.50733e+06,N/A
-23.6216,-76.9524,-968.199,610.534,2.50733e+06,N/A
6.33875,-66.1086,-972.153,120.242,455276,N/A
-4.32827,-68.5113,-983.039,69.7839,257134,N/A
-12.0622,-66.1782,-971.127,-276.499,-nan(ind),N/A
17.2398,-84.4718,-969.22,-276.499,-nan(ind),N/A
11.2817,-88.3033,-990.239,610.534,2.50733e+06,N/A
-4.9643,-80.1934,-966.47,-276.499,-nan(ind),N/A
0.433175,-67.6149,-978.738,-276.499,-nan(ind),N/A
-24.1376,-86.2803,-987.241,610.534,2.50733e+06,N/A
-20.2111,-65.5931,-979.521,-276.499,-nan(ind),N/A
20.9728,-75.2625,-974.261,25.368,88862.2,N/A
18.5918,-79.7154,-974.809,25.368,88862.2,N/A
-16.068,-74.7661,-970.062,-276.499,-nan(ind),N/A
15.1992,-67.3451,-967.537,610.534,2.50733e+06,N/A
-2.9947,-94.1769,-990.11,610.534,2.50733e+06,N/A
-9.71965,-83.712,-975.166,-276.499,-nan(ind),N/A
-3.25352,-81.1062,-990.866,610.534,2.50733e+06,N/A
-12.8197,-72.35,-973.732,-276.499,-nan(ind),N/A
7.36102,-75.8443,-982.313,610.534,2.50733e+06,N/A
12.3453,-65.1669,-967.577,610.534,2.50733e+06,N/A
-0.22555,-73.6571,-974.979,25.368,88862.2,N/A
1.95562,-81.0418,-970.619,-276.499,-nan(ind),N/A
15.2975,-76.583,-982.051,-276.499,-nan(ind),N/A
-8.57677,-84.0828,-972.704,-276.499,-nan(ind),N/A
-8.66725,-62.9011,-988.072,610.534,2.50733e+06,N/A
-2.2901,-65.6325,-980.902,-276.499,-nan(ind),N/A
-9.81645,-91.0186,-967.101,610.534,2.50733e+06,N/A
-14.5626,-88.0051,-983.386,120.242,455276,N/A
-10.9691,-71.0137,-988.038,610.534,2.50733e+06,N/A
-19.3424,-88.6186,-964.553,610.534,2.50733e+06,N/A
-15.9024,-71.414,-965.49,120.242,455276,N/A
-6.10963,-92.1542,-978.128,-276.499,-nan(ind),N/A
20.2325,-85.864,-966.954,610.534,2.50733e+06,N/A
-17.0417,-63.9079,-980.743,120.242,455276,N/A
16.3382,-75.065,-972.614,-276.499,-nan(ind),N/A
19.2005,-81.5498,-975.032,69.7839,257134,N/A
9.58338,-86.2443,-985.116,120.242,455276,N/A
3.23647,-75.8533,-987.748,610.534,2.50733e+06,N/A
18.9712,-84.7173,-966.895,610.534,2.50733e+06,N/A
11.6229,-72.826,-976.355,-276.499,-nan(ind),N/A
-4.44182,-67.4403,-966.077,120.242,455276,N/A
9.75215,-81.5603,-977.974,-276.499,-nan(ind),N/A
12.6024,-81.1864,-984.254,120.242,455276,N/A
-15.4664,-87.8897,-975.112,-276.499,-nan(ind),N/A
-8.71842,-66.1745,-989.01,120.242,455276,N/A
6.1749,-87.8268,-991.042,610.534,2.50733e+06,N/A
-10.6938,-64.2015,-973.942,-276.499,-nan(ind),N/A
2.0418,-70.557,-965.586,120.242,455276,N/A
-20.9448,-72.117,-977.691,-276.499,-nan(ind),N/A
-15.5357,-93.8242,-988.295,610.534,2.50733e+06,N/A
-19.5028,-63.7191,-985.843,610.534,2.50733e+06,N/A
-19.2618,-80.8856,-989.071,610.534,2.50733e+06,N/A
-5.88515,-77.8581,-964.874,610.534,2.50733e+06,N/A
-24.897,-77.2534,-986.966,610.534,2.50733e+06,N/A
13.9422,-70.7823,-968.363,610.534,2.50733e+06,N/A
2.73278,-72.7238,-965.886,610.534,2.50733e+06,N/A
7.27658,-88.679,-991.352,610.534,2.50733e+06,N/A
14.4027,-83.0867,-978.572,-276.499,-nan(ind),N/A
-15.8441,-94.3875,-989.244,610.534,2.50733e+06,N/A
5.14982,-76.4197,-966.055,25.368,88862.2,N/A
-10.4839,-62.5541,-968.81,-276.499,-nan(ind),N/A
-8.0287,-78.4988,-980.394,-276.499,-nan(ind),N/A
-13.5627,-64.4803,-969.851,-276.499,-nan(ind),N/A
-19.7992,-76.2116,-983.155,-276.499,-nan(ind),N/A
-2.21445,-90.8441,-969.147,-276.499,-nan(ind),N/A
-15.7292,-89.9914,-989.93,610.534,2.50733e+06,N/A
17.5657,-83.823,-983.408,610.534,2.50733e+06,N/A
-8.56633,-75.5721,-979.323,-276.499,-nan(ind),N/A
-6.7147,-71.5937,-985.189,120.242,455276,N/A
17.2663,-82.9326,-978.444,610.534,2.50733e+06,N/A
10.158,-85.7248,-985.907,610.534,2.50733e+06,N/A
20.9308,-76.1887,-972.616,-276.499,-nan(ind),N/A
-23.6805,-72.7443,-981.437,-276.499,-nan(ind),N/A
-1.21627,-76.2351,-963.624,610.534,2.50733e+06,N/A
-25.2474,-76.3607,-981.198,69.7839,257134,N/A
10.8658,-78.6137,-969.332,-276.499,-nan(ind),N/A
-19.8748,-81.2618,-962.968,610.534,2.50733e+06,N/A
-7.16277,-80.9351,-977.845,-276.499,-nan(ind),N/A
-3.82495,-63.476,-968.636,120.242,455276,N/A
4.60155,-85.8849,-972.93,-276.499,-nan(ind),N/A
7.24263,-74.3316,-970.948,120.242,455276,N/A
-4.19742,-63.1135,-990.573,610.534,2.50733e+06,N/A
-11.1694,-64.6912,-979.875,610.534,2.50733e+06,N/A
-12.1007,-90.6277,-972.245,-276.499,-nan(ind),N/A
-13.8123,-90.2525,-986.578,610.534,2.50733e+06,N/A
3.56688,-75.6556,-984.842,120.242,455276,N/A
-4.66903,-91.8321,-982.038,-276.499,-nan(ind),N/A
-11.4623,-92.8131,-989.28,610.534,2.50733e+06,N/A
-7.31707,-96.7783,-990.467,610.534,2.50733e+06,N/A
-4.06672,-66.7569,-985.583,610.534,2.50733e+06,N/A
-10.0711,-83.6928,-965.674,610.534,2.50733e+06,N/A
1.91267,-76.9458,-984.894,120.242,455276,N/A
-2.48513,-61.7766,-969.274,-276.499,-nan(ind),N/A
-15.2698,-66.6941,-988.605,610.534,2.50733e+06,N/A
-7.51748,-85.2451,-971.599,-276.499,-nan(ind),N/A
-6.94937,-92.5074,-966.906,56.4218,205701,N/A
-25.044,-79.1475,-986.399,610.534,2.50733e+06,N/A
12.4951,-68.6754,-973.253,120.242,455276,N/A
-10.5509,-84.3401,-975.38,-276.499,-nan(ind),N/A
-17.6159,-72.0094,-979.134,-276.499,-nan(ind),N/A
-18.0315,-72.8542,-978.787,-276.499,-nan(ind),N/A
-12.0165,-68.8922,-977.766,-276.499,-nan(ind),N/A
5.48885,-86.0547,-977.838,-276.499,-nan(ind),N/A
4.29017,-74.2548,-974.723,-276.499,-nan(ind),N/A
-19.6376,-71.502,-980.005,-276.499,-nan(ind),N/A
-18.1995,-62.9337,-988.643,610.534,2.50733e+06,N/A
5.40688,-85.6245,-981.138,-276.499,-nan(ind),N/A
-16.7405,-86.1262,-968.143,610.534,2.50733e+06,N/A
-9.8492,-59.8112,-968.938,610.534,2.50733e+06,N/A
-12.829,-72.286,-970.729,-276.499,-nan(ind),N/A
7.07498,-72.5728,-969.578,120.242,455276,N/A
-9.72828,-81.1301,-968.099,610.534,2.50733e+06,N/A
2.289,-90.9229,-979.498,-276.499,-nan(ind),N/A
-9.14535,-65.2806,-988.565,610.534,2.50733e+06,N/A
6.17922,-88.7322,-981.397,120.242,455276,N/A
6.04277,-70.9603,-988.568,610.534,2.50733e+06,N/A
-14.7561,-89.7387,-977.22,-276.499,-nan(ind),N/A
-1.93962,-93.7686,-962.938,610.534,2.50733e+06,N/A
-20.4068,-71.7492,-966.255,69.7839,257134,N/A
-13.3521,-84.1803,-977.795,-276.499,-nan(ind),N/A
0.97085,-64.4042,-972.54,-276.499,-nan(ind),N/A
-15.027,-74.4815,-982.689,-276.499,-nan(ind),N/A
-24.7251,-77.3739,-964.635,610.534,2.50733e+06,N/A
5.13785,-73.2968,-975.316,120.242,455276,N/A
4.2307,-90.2114,-985.656,610.534,2.50733e+06,N/A
-20.033,-69.8709,-976.551,-276.499,-nan(ind),N/A
-25.9809,-76.1299,-982.945,-276.499,-nan(ind),N/A
-22.362,-77.9533,-987.475,610.534,2.50733e+06,N/A
8.07705,-91.9093,-968.279,-276.499,-nan(ind),N/A
-1.82805,-74.353,-967.891,-276.499,-nan(ind),N/A
-4.19155,-70.0562,-990.382,610.534,2.50733e+06,N/A
18.1084,-75.9925,-988.469,610.534,2.50733e+06,N/A
15.0257,-86.83,-973.164,-276.499,-nan(ind),N/A
-19.5763,-83.46,-969.412,-276.499,-nan(ind),N/A
2.32147,-78.4202,-967.7,-276.499,-nan(ind),N/A
-12.1085,-84.7336,-976.29,-276.499,-nan(ind),N/A
-1.49192,-76.3469,-969.763,25.368,88862.2,N/A
-7.50925,-88.988,-974.531,-276.499,-nan(ind),N/A
-1.84318,-72.7709,-987.5,610.534,2.50733e+06,N/A
24.203,-77.0096,-972.327,-276.499,-nan(ind),N/A
0.694775,-91.4905,-974.391,-276.499,-nan(ind),N/A
17.6023,-75.4083,-986.779,610.534,2.50733e+06,N/A
9.3908,-81.321,-976.754,-276.499,-nan(ind),N/A
-9.46445,-66.8772,-965.839,25.368,88862.2,N/A
-7.392,-64.1899,-981.374,610.534,2.50733e+06,N/A
10.8364,-80.2367,-990.12,610.534,2.50733e+06,N/A
0.496125,-89.2024,-971.64,-276.499,-nan(ind),N/A
6.62235,-87.9763,-978.246,-276.499,-nan(ind),N/A
3.1622,-85.928,-967.097,-276.499,-nan(ind),N/A
9.75652,-72.9528,-982.624,610.534,2.50733e+06,N/A
2.60542,-89.1864,-989.074,610.534,2.50733e+06,N/A
11.6375,-69.1926,-988.632,610.534,2.50733e+06,N/A
7.22005,-88.3734,-970.836,-276.499,-nan(ind),N/A
-4.70247,-91.8155,-981.416,-276.499,-nan(ind),N/A
-2.12328,-63.2461,-969.244,-276.499,-nan(ind),N/A
-17.3761,-88.7434,-977.047,-276.499,-nan(ind),N/A
4.0048,-91.9842,-981.355,25.368,88862.2,N/A
-7.43975,-71.5198,-967.253,-276.499,-nan(ind),N/A
15.28,-84.7499,-981.564,610.534,2.50733e+06,N/A
-1.27022,-91.0205,-966.081,-276.499,-nan(ind),N/A
-22.2715,-69.5171,-982.138,-276.499,-nan(ind),N/A
-20.6488,-79.5358,-985.398,610.534,2.50733e+06,N/A
-23.6879,-68.5818,-966.299,610.534,2.50733e+06,N/A
-20.1207,-75.0414,-987.588,610.534,2.50733e+06,N/A
-9.96893,-68.7141,-973.217,-276.499,-nan(ind),N/A
-0.05215,-62.7019,-969.237,-276.499,-nan(ind),N/A
-3.37947,-70.8655,-971.07,-276.499,-nan(ind),N/A
3.5786,-75.5403,-970.451,-276.499,-nan(ind),N/A
-22.0391,-86.8935,-984.668,610.534,2.50733e+06,N/A
-25.2454,-77.1268,-988.47,610.534,2.50733e+06,N/A
-11.7007,-88.5354,-977.567,-276.499,-nan(ind),N/A
-26.1074,-81.8292,-985.609,-276.499,-nan(ind),N/A
6.97805,-85.7604,-967.882,-276.499,-nan(ind),N/A
-3.25382,-94.518,-979.718,-276.499,-nan(ind),N/A
-16.2322,-85.0455,-989.13,610.534,2.50733e+06,N/A
19.3556,-76.5712,-987.562,610.534,2.50733e+06,N/A
-6.26523,-80.0736,-982.347,120.242,455276,N/A
-13.3014,-91.7638,-976.49,56.4218,205701,N/A
7.5103,-93.3684,-978.999,-276.499,-nan(ind),N/A
-2.92287,-60.7783,-966.087,610.534,2.50733e+06,N/A
0.042925,-83.4804,-985.62,120.242,455276,N/A
-18.3482,-63.142,-968.027,-276.499,-nan(ind),N/A
17.0166,-77.089,-984.121,610.534,2.50733e+06,N/A
11.4871,-71.5916,-989.325,610.534,2.50733e+06,N/A
-0.185675,-81.7917,-989.704,610.534,2.50733e+06,N/A
-11.5451,-71.1136,-984.364,25.368,88862.2,N/A
7.994,-89.6332,-978.455,-276.499,-nan(ind),N/A
-14.0644,-65.9871,-970.683,-276.499,-nan(ind),N/A
-13.9022,-74.8663,-969.709,-276.499,-nan(ind),N/A
-6.04913,-72.932,-986.107,120.242,455276,N/A
-14.1002,-72.3905,-977.049,-276.499,-nan(ind),N/A
-20.5708,-88.2019,-982.32,610.534,2.50733e+06,N/A
-0.482,-82.0583,-986.065,120.242,455276,N/A
-15.6885,-64.3089,-977.783,-276.499,-nan(ind),N/A
1.70037,-67.8294,-972.586,25.368,88862.2,N/A
-18.6576,-70.5011,-969.11,-276.499,-nan(ind),N/A
-9.46958,-83.4069,-971.764,-276.499,-nan(ind),N/A
-23.6951,-87.3198,-986.987,610.534,2.50733e+06,N/A
-10.1305,-84.9567,-972.627,-276.499,-nan(ind),N/A
20.1525,-73.471,-974.989,120.242,455276,N/A
-11.453,-80.8222,-983.996,120.242,455276,N/A
11.8389,-91.6647,-985.466,610.534,2.50733e+06,N/A
-4.59197,-68.004,-989.686,610.534,2.50733e+06,N/A
16.9335,-80.1431,-974.329,-276.499,-nan(ind),N/A
3.6415,-66.6689,-984.958,610.534,2.50733e+06,N/A
-11.3408,-92.431,-991.023,610.534,2.50733e+06,N/A
-8.3665,-92.8645,-974.425,-276.499,-nan(ind),N/A
-12.8371,-93.0934,-990.781,610.534,2.50733e+06,N/A
-13.2423,-81.6051,-962.906,610.534,2.50733e+06,N/A
-18.3093,-61.1034,-967.547,69.7839,257134,N/A
10.4331,-69.7219,-991.122,610.534,2.50733e+06,N/A
15.9822,-77.1848,-992.874,610.534,2.50733e+06,N/A
-11.1664,-78.9705,-978.955,-276.499,-nan(ind),N/A
-3.36185,-85.9304,-977.447,-276.499,-nan(ind),N/A
4.05772,-71.3182,-969.378,-276.499,-nan(ind),N/A
18.3596,-84.2796,-986.349,610.534,2.50733e+06,N/A
-11.4465,-90.1826,-972.934,-276.499,-nan(ind),N/A
-3.63083,-84.5489,-982.152,120.242,455276,N/A
7.46927,-89.4542,-988.662,610.534,2.50733e+06,N/A
16.5711,-78.0134,-973.653,-276.499,-nan(ind),N/A
3.49638,-91.6564,-985.777,610.534,2.50733e+06,N/A
-5.29873,-89.0698,-977.565,-276.499,-nan(ind),N/A
7.12357,-85.2279,-981.591,-276.499,-nan(ind),N/A
21.1919,-80.3255,-991.441,610.534,2.50733e+06,N/A
-20.0633,-84.8268,-981.766,-276.499,-nan(ind),N/A
2.07147,-93.9645,-967.093,610.534,2.50733e+06,N/A
-16.3278,-74.4234,-972.68,-276.499,-nan(ind),N/A
-1.4097,-74.6198,-964.247,610.534,2.50733e+06,N/A
10.1895,-89.7613,-984.556,610.534,2.50733e+06,N/A
0.9926,-78.8238,-966.613,25.368,88862.2,N/A
13.1844,-89.4555,-970.32,-276.499,-nan(ind),N/A
-2.93222,-72.7759,-964.137,610.534,2.50733e+06,N/A
1.11078,-69.6575,-966.549,120.242,455276,N/A
-20.4248,-79.3681,-962.324,610.534,2.50733e+06,N/A
10.9152,-78.0316,-969.536,-276.499,-nan(ind),N/A
-14.5589,-72.8191,-977.001,-276.499,-nan(ind),N/A
-15.0249,-75.9539,-982.57,-276.499,-nan(ind),N/A
-20.7912,-73.9544,-974.919,-276.499,-nan(ind),N/A
-20.3429,-65.3208,-982.413,-276.499,-nan(ind),N/A
-8.12833,-64.3054,-964.622,120.242,455276,N/A
-16.6087,-85.7024,-966.473,610.534,2.50733e+06,N/A
-16.3782,-89.0639,-982.565,120.242,455276,N/A
-11.6309,-61.7386,-986.578,610.534,2.50733e+06,N/A
-23.3745,-63.2673,-986.967,610.534,2.50733e+06,N/A
-1.57872,-91.5827,-962.544,610.534,2.50733e+06,N/A
8.18313,-90.4261,-966.929,-276.499,-nan(ind),N/A
-19.2779,-61.6225,-966.25,610.534,2.50733e+06,N/A
3.37562,-68.7502,-984.235,120.242,455276,N/A
-3.66712,-89.6483,-990.147,610.534,2.50733e+06,N/A
10.6082,-75.3366,-977.267,-276.499,-nan(ind),N/A
16.5108,-82.6943,-970.87,-276.499,-nan(ind),N/A
17.2897,-87.6563,-991.578,610.534,2.50733e+06,N/A
-10.0513,-78.2756,-977.165,-276.499,-nan(ind),N/A
-3.24372,-79.5413,-975.52,-276.499,-nan(ind),N/A
-9.52008,-83.7517,-978.546,-276.499,-nan(ind),N/A
-14.9013,-84.605,-972.235,-276.499,-nan(ind),N/A
-12.8098,-93.4494,-990.023,610.534,2.50733e+06,N/A
8.28265,-93.2717,-966.374,610.534,2.50733e+06,N/A
-5.4772,-72.1443,-970.645,-276.499,-nan(ind),N/A
-13.0979,-62.6332,-987.817,610.534,2.50733e+06,N/A
17.9724,-86.2559,-988.213,610.534,2.50733e+06,N/A
4.082,-72.1714,-983.503,-276.499,-nan(ind),N/A
6.50235,-81.5601,-978.75,-276.499,-nan(ind),N/A
-12.0449,-95.1091,-986.345,610.534,2.50733e+06,N/A
-7.5683,-75.3391,-966.232,610.534,2.50733e+06,N/A
-23.8937,-85.8692,-985.9,120.242,455276,N/A
-0.53235,-65.3101,-968.08,610.534,2.50733e+06,N/A
-15.698,-75.3001,-975.01,-276.499,-nan(ind),N/A
-4.22987,-77.1177,-966.483,-276.499,-nan(ind),N/A
-3.40735,-72.757,-986.17,120.242,455276,N/A
-24.8908,-83.813,-984.078,-276.499,-nan(ind),N/A
-1.6891,-78.4719,-967.592,120.242,455276,N/A
-19.6719,-80.9657,-968.63,-276.499,-nan(ind),N/A
8.54487,-72.3616,-968.684,120.242,455276,N/A
-9.95208,-71.2364,-979.364,-276.499,-nan(ind),N/A
-17.3135,-68.2565,-974.723,-276.499,-nan(ind),N/A
-15.3877,-91.1772,-965.888,610.534,2.50733e+06,N/A
6.73543,-90.4557,-983.339,25.368,88862.2,N/A
-17.8108,-79.7167,-973.232,-276.499,-nan(ind),N/A
15.5206,-79.7994,-970.957,-276.499,-nan(ind),N/A
17.31,-85.9498,-991.175,610.534,2.50733e+06,N/A
-20.829,-70.4972,-967.672,-276.499,-nan(ind),N/A
-16.5375,-87.6181,-980.549,-276.499,-nan(ind),N/A
-20.6961,-85.8537,-964.844,610.534,2.50733e+06,N/A
-16.7492,-74.0622,-988.315,610.534,2.50733e+06,N/A
-18.9469,-78.9299,-985.154,120.242,455276,N/A
-12.7586,-77.6835,-976.801,-276.499,-nan(ind),N/A
-15.4614,-89.3724,-988.693,610.534,2.50733e+06,N/A
5.31515,-88.1275,-982.771,120.242,455276,N/A
1.68325,-88.4844,-974.613,-276.499,-nan(ind),N/A
10.2449,-73.0687,-986.863,610.534,2.50733e+06,N/A
-15.5718,-84.1785,-970.697,-276.499,-nan(ind),N/A
-24.3559,-70.4416,-989.498,610.534,2.50733e+06,N/A
1.45402,-91.2601,-966.205,-276.499,-nan(ind),N/A
-11.6181,-76.399,-972.539,-276.499,-nan(ind),N/A
8.96048,-79.1294,-985.951,120.242,455276,N/A
-13.0567,-73.0618,-963.718,610.534,2.50733e+06,N/A
16.4952,-67.062,-973.595,610.534,2.50733e+06,N/A
-3.3711,-80.2047,-968.129,-276.499,-nan(ind),N/A
0.332,-95.1378,-981.96,610.534,2.50733e+06,N/A
11.5472,-84.0353,-966.126,56.4218,205701,N/A
